raceId,driverId,stop,lap,time,duration,milliseconds
963,839,2,31,15:59:29,33.338,33338
963,815,2,32,16:00:19,23.947,23947
963,832,2,37,16:09:13,24.473,24473
963,4,3,40,16:14:25,23.920,23920
963,807,3,40,16:14:32,25.192,25192
963,817,2,41,16:15:24,24.408,24408
963,830,3,41,16:15:26,28.274,28274
964,4,1,9,14:19:03,22.786,22786
964,830,1,10,14:20:15,22.855,22855
964,817,1,10,14:20:26,22.996,22996
964,807,1,11,14:22:12,22.832,22832
964,815,1,12,14:23:45,23.605,23605
964,839,1,12,14:24:19,24.973,24973
964,1,1,13,14:25:25,22.989,22989
964,832,1,13,14:25:40,22.986,22986
964,825,1,25,14:46:04,23.072,23072
964,822,1,26,14:47:27,25.007,25007
964,4,2,27,14:49:28,23.032,23032
964,830,2,28,14:49:53,22.788,22788
964,807,2,28,14:50:32,22.952,22952
964,815,2,29,14:52:07,22.721,22721
964,839,2,31,14:56:24,24.256,24256
964,817,2,32,14:56:52,25.861,25861
964,1,2,33,14:58:11,22.732,22732
964,832,2,37,15:06:04,22.938,22938
965,822,1,1,14:06:03,27.098,27098
965,817,1,8,14:17:32,23.956,23956
965,830,1,9,14:19:21,23.489,23489
965,815,1,10,14:21:31,23.350,23350
965,1,1,11,14:22:40,23.601,23601
965,832,1,11,14:23:06,24.778,24778
965,4,1,11,14:23:10,23.683,23683
965,825,1,13,14:27:04,24.310,24310
965,839,1,17,14:34:34,25.216,25216
965,822,2,20,14:40:06,25.222,25222
965,817,2,25,14:47:19,23.534,23534
965,830,2,26,14:49:08,36.112,36112
965,839,2,26,14:50:59,27.532,27532
965,815,2,27,14:51:47,24.467,24467
965,825,2,27,14:52:06,24.103,24103
965,832,2,30,14:56:49,24.281,24281
965,4,2,30,14:56:57,25.300,25300
965,1,2,31,14:57:50,23.575,23575
965,825,3,43,15:21:37,23.898,23898
965,839,3,44,15:24:27,24.665,24665
966,817,1,1,13:04:51,22.087,22087
966,830,1,12,13:21:26,21.775,21775
966,832,1,12,13:21:43,22.747,22747
966,825,1,12,13:21:47,22.271,22271
966,807,1,14,13:24:17,22.134,22134
966,839,1,15,13:26:15,23.866,23866
966,4,1,16,13:27:27,22.461,22461
966,1,1,17,13:28:16,21.709,21709
966,822,1,19,13:31:31,22.396,22396
966,815,1,20,13:32:56,22.213,22213
966,4,2,45,14:09:00,25.171,25171
966,817,2,50,14:14:47,22.443,22443
966,825,2,51,14:17:54,22.384,22384
967,825,1,7,14:24:31,24.986,24986
967,4,1,9,14:27:30,24.821,24821
967,822,1,9,14:27:31,24.724,24724
967,830,1,13,14:33:11,24.186,24186
967,817,1,13,14:33:32,24.623,24623
967,1,1,20,14:47:37,33:30.361,2010361
967,830,2,20,14:47:41,33:29.643,2009643
967,807,1,20,14:47:44,33:28.504,2008504
967,815,1,20,14:47:46,33:28.398,2008398
967,832,1,20,14:47:48,33:28.828,2008828
967,817,2,20,14:47:52,33:28.600,2008600
967,839,1,20,14:47:53,33:29.052,2009052
967,4,2,20,14:47:57,33:28.789,2008789
967,822,2,20,14:47:59,33:28.595,2008595
967,825,2,20,14:48:00,33:28.979,2008979
967,807,2,22,15:25:12,24.282,24282
967,1,2,28,15:37:24,24:42.048,1482048
967,830,3,28,15:37:27,24:41.433,1481433
967,815,2,28,15:37:29,24:42.290,1482290
967,832,2,28,15:37:31,24:43.053,1483053
967,817,3,28,15:37:33,24:44.725,1484725
967,839,2,28,15:37:35,24:45.092,1485092
967,4,3,28,15:37:39,24:43.818,1483818
967,822,3,28,15:37:41,24:43.957,1483957
967,825,3,28,15:37:43,24:44.474,1484474
967,807,3,28,15:37:50,24:45.304,1485304
967,822,4,38,16:18:52,24.994,24994
967,817,4,40,16:21:27,29.621,29621
967,825,4,41,16:23:25,24.265,24265
967,830,4,43,16:25:37,24.435,24435
967,817,5,52,16:41:54,24.521,24521
967,830,5,54,16:45:53,24.041,24041
968,825,1,1,17:05:37,27.068,27068
968,832,1,6,17:14:43,21.761,21761
968,1,1,7,17:16:01,22.600,22600
968,4,1,7,17:16:19,22.428,22428
968,807,1,8,17:17:59,21.834,21834
968,817,1,9,17:19:37,22.084,22084
968,815,1,9,17:19:50,21.308,21308
968,830,1,21,17:41:22,21.221,21221
968,839,1,22,17:43:59,24.035,24035
968,817,2,24,17:46:46,21.768,21768
968,807,2,26,17:50:33,21.482,21482
968,815,2,27,17:52:26,22.012,22012
968,1,2,28,17:53:38,21.355,21355
968,832,2,28,17:55:00,21.935,21935
968,839,2,36,18:09:38,23.026,23026
968,4,2,38,18:12:17,22.248,22248
969,825,1,1,16:08:47,31.336,31336
969,840,1,5,16:14:22,22.293,22293
969,839,1,15,16:29:32,22.154,22154
969,4,1,16,16:31:00,22.484,22484
969,807,1,16,16:31:01,23.130,23130
969,1,1,17,16:31:40,21.709,21709
969,815,1,17,16:32:20,22.045,22045
969,832,1,18,16:33:49,21.762,21762
969,822,1,25,16:43:42,21.440,21440
969,830,1,25,16:43:56,22.208,22208
969,840,2,29,16:51:13,22.380,22380
969,807,2,30,16:52:40,23.159,23159
969,825,2,44,17:15:10,22.189,22189
970,807,1,1,14:05:25,23.550,23550
970,4,1,2,14:07:48,24.250,24250
970,815,1,2,14:07:52,24.030,24030
970,825,1,2,14:07:53,23.809,23809
970,839,1,2,14:07:57,17.673,17673
970,1,1,4,14:12:08,22.999,22999
970,822,1,4,14:12:17,32.287,32287
970,817,1,4,14:12:20,17.340,17340
970,830,1,4,14:12:23,23.071,23071
970,832,1,4,14:12:47,17.337,17337
970,839,2,4,14:12:49,33.491,33491
970,4,2,4,14:12:55,17.304,17304
970,815,2,4,14:13:01,17.416,17416
970,825,2,4,14:13:03,17.296,17296
970,807,2,4,14:13:11,17.336,17336
970,1,2,5,14:15:08,17.616,17616
970,817,2,5,14:15:09,23.613,23613
970,830,2,5,14:15:19,17.651,17651
970,822,2,5,14:15:20,17.343,17343
970,832,2,5,14:15:33,17.340,17340
970,4,3,5,14:15:40,17.302,17302
970,815,3,5,14:15:49,17.312,17312
970,825,3,5,14:15:49,17.298,17298
970,839,3,5,14:15:52,17.356,17356
970,807,3,5,14:15:58,17.362,17362
970,1,3,6,14:17:55,17.737,17737
970,817,3,6,14:18:00,17.480,17480
970,830,3,6,14:18:05,17.421,17421
970,822,3,6,14:18:06,17.323,17323
970,4,4,6,14:18:16,17.302,17302
970,832,3,6,14:18:18,17.374,17374
970,815,4,6,14:18:30,18.225,18225
970,825,4,6,14:18:34,17.299,17299
970,839,4,6,14:18:36,17.366,17366
970,807,4,6,14:18:43,17.359,17359
970,815,5,20,14:43:03,23.057,23057
970,832,4,28,14:56:06,22.840,22840
970,830,4,29,14:57:33,22.505,22505
970,825,5,32,15:03:12,23.463,23463
970,817,4,33,15:04:09,22.505,22505
970,807,5,33,15:05:10,40.144,40144
970,822,4,35,15:07:45,24.317,24317
970,1,4,36,15:08:39,22.668,22668
970,839,5,42,15:20:06,22.926,22926
970,815,6,49,15:31:25,22.979,22979
971,840,1,8,18:16:59,24.915,24915
971,830,1,11,18:21:30,25.174,25174
971,839,1,11,18:21:47,24.664,24664
971,832,1,12,18:23:26,25.001,25001
971,822,1,13,18:24:52,28.368,28368
971,1,1,13,18:24:59,30.687,30687
971,817,1,13,18:24:59,25.312,25312
971,807,1,13,18:25:13,26.634,26634
971,815,1,13,18:25:24,24.332,24332
971,4,1,13,18:25:31,24.922,24922
971,822,2,30,18:54:49,24.540,24540
971,815,2,36,19:04:49,24.630,24630
971,807,2,36,19:04:58,25.135,25135
971,4,2,36,19:05:15,24.723,24723
971,839,2,37,19:06:38,24.505,24505
971,817,2,39,19:09:27,25.200,25200
971,1,2,41,19:12:14,30.682,30682
972,825,1,21,15:44:30,36.559,36559
972,832,1,24,15:49:33,29.973,29973
972,839,1,26,15:52:42,30.253,30253
972,840,1,26,15:52:58,29.791,29791
972,822,1,27,15:53:23,29.356,29356
972,815,1,27,15:54:17,29.868,29868
972,830,1,29,15:57:19,29.567,29567
972,1,1,30,15:58:36,29.739,29739
972,807,1,40,16:16:07,30.280,30280
973,4,1,12,14:21:10,22.690,22690
973,840,1,12,14:21:16,22.100,22100
973,825,1,13,14:22:35,22.703,22703
973,832,1,13,14:22:36,22.432,22432
973,807,1,15,14:25:28,22.490,22490
973,839,1,16,14:26:51,22.616,22616
973,815,1,18,14:29:42,25.082,25082
973,1,1,21,14:33:26,21.544,21544
973,817,1,21,14:33:54,21.811,21811
973,822,1,26,14:41:01,21.689,21689
973,4,2,31,14:49:39,23.354,23354
973,807,2,33,14:52:15,22.362,22362
973,825,2,33,14:52:15,23.814,23814
973,840,2,33,14:52:52,22.071,22071
973,815,2,34,14:53:46,23.107,23107
973,839,2,34,14:53:58,22.643,22643
973,832,2,34,14:54:20,21.934,21934
973,1,2,36,14:56:30,21.722,21722
973,817,2,38,15:00:10,21.918,21918
973,4,3,51,15:20:24,22.923,22923
973,825,3,63,15:37:43,25.052,25052
974,815,1,16,14:23:49,31.313,31313
974,830,1,32,14:44:07,25.343,25343
974,822,1,33,14:45:24,24.308,24308
974,839,1,36,14:50:06,24.299,24299
974,832,1,37,14:50:54,24.427,24427
974,825,1,37,14:51:04,24.979,24979
974,817,1,38,14:51:46,24.183,24183
974,839,2,39,14:54:19,24.496,24496
974,840,1,41,14:56:46,26.690,26690
974,825,2,42,14:57:54,26.040,26040
974,1,1,46,15:02:38,24.155,24155
974,830,2,60,15:20:48,25.678,25678
974,839,3,60,15:22:40,24.642,24642
974,815,2,63,15:26:16,25.026,25026
974,840,2,67,15:33:42,25.248,25248
974,815,3,72,15:40:06,35.485,35485
975,807,1,11,14:19:40,26.764,26764
975,817,1,18,14:29:37,23.309,23309
975,815,1,19,14:30:56,23.229,23229
975,822,1,23,14:35:53,22.946,22946
975,840,1,25,14:39:14,22.790,22790
975,1,1,32,14:47:15,23.061,23061
975,839,1,32,14:47:42,23.409,23409
975,4,1,42,15:01:08,23.526,23526
975,825,1,46,15:06:28,28.869,28869
976,822,1,1,17:07:00,36.262,36262
976,817,1,5,17:13:04,23.361,23361
976,1,1,12,17:25:22,20.418,20418
976,815,1,12,17:25:35,20.598,20598
976,839,1,12,17:25:45,20.493,20493
976,822,2,11,17:25:58,20.407,20407
976,825,1,12,17:26:11,20.391,20391
976,4,1,12,17:26:36,21.217,21217
976,832,1,12,17:26:37,21.040,21040
976,840,1,13,17:28:26,22.625,22625
976,807,1,13,17:28:32,21.263,21263
976,817,2,13,17:29:01,20.198,20198
976,1,2,17,17:39:17,15.234,15234
976,815,2,17,17:39:19,15.278,15278
976,839,2,17,17:39:21,15.061,15061
976,840,2,17,17:39:23,15.327,15327
976,807,2,17,17:39:24,15.638,15638
976,817,3,17,17:39:26,15.135,15135
976,825,2,17,17:39:27,15.128,15128
976,4,2,17,17:39:29,15.104,15104
976,832,2,17,17:39:31,14.966,14966
976,822,3,17,17:39:52,14.978,14978
976,815,3,20,17:47:36,26:34.609,1594609
976,839,3,20,17:47:51,31.657,31657
976,1,3,22,17:53:26,21:50.768,1310768
976,840,3,22,17:53:32,21:52.728,1312728
976,817,4,22,17:53:34,21:53.343,1313343
976,807,3,22,17:53:35,21:53.641,1313641
976,825,3,22,17:53:37,21:52.704,1312704
976,4,3,22,17:53:38,21:53.187,1313187
976,832,3,22,17:53:40,21:53.693,1313693
976,822,4,22,17:53:50,21:53.511,1313511
976,839,4,22,17:53:52,21:53.873,1313873
976,1,4,31,18:32:21,27.025,27025
976,815,4,33,18:38:09,14.951,14951
977,807,1,14,14:19:44,21.977,21977
977,1,1,31,14:38:58,20.761,20761
977,817,1,33,14:41:11,21.713,21713
977,815,1,35,14:44:03,22.030,22030
977,840,1,35,14:44:21,21.332,21332
977,822,1,41,14:50:11,22.387,22387
977,832,1,40,14:50:18,21.659,21659
977,839,1,42,14:52:17,22.176,22176
978,830,1,19,13:38:17,29.147,29147
978,839,1,20,13:40:15,29.194,29194
978,4,1,20,13:40:30,28.269,28269
978,840,1,22,13:43:38,29.849,29849
978,815,1,23,13:45:01,28.942,28942
978,807,1,24,13:46:27,30.841,30841
978,1,1,25,13:47:14,27.733,27733
978,822,1,32,13:58:23,27.858,27858
978,817,1,32,13:59:09,27.910,27910
978,825,1,37,14:07:18,28.099,28099
978,840,2,42,14:15:32,28.335,28335
978,830,2,49,14:25:07,28.056,28056
979,840,1,29,14:47:41,21.804,21804
979,822,1,30,14:48:04,22.681,22681
979,1,1,31,14:49:30,21.338,21338
979,825,1,31,14:50:24,22.684,22684
979,815,1,34,14:54:12,24.017,24017
979,832,1,35,14:55:33,22.745,22745
979,4,1,35,14:55:33,22.399,22399
979,839,1,35,14:55:44,22.441,22441
979,830,1,42,15:04:37,33.605,33605
979,807,1,45,15:09:34,31.860,31860
980,825,1,9,14:20:51,22.828,22828
980,840,1,9,14:20:55,24.697,24697
980,839,1,10,14:22:35,23.364,23364
980,4,1,10,14:22:43,24.158,24158
980,807,1,11,14:24:21,23.507,23507
980,1,1,12,14:25:45,22.037,22037
980,815,1,12,14:26:21,23.289,23289
980,822,1,13,14:27:44,22.963,22963
980,817,1,14,14:29:45,22.900,22900
980,832,1,19,14:39:43,24.095,24095
980,815,2,25,14:50:45,28.594,28594
980,839,2,27,14:54:26,23.200,23200
980,807,2,29,14:58:06,23.539,23539
980,839,3,29,14:58:44,29.646,29646
980,832,2,29,14:58:50,24.370,24370
980,840,2,29,14:59:01,23.109,23109
980,815,3,29,14:59:10,26.574,26574
980,1,2,30,14:59:18,22.357,22357
980,822,2,30,14:59:31,22.919,22919
980,817,2,30,14:59:47,23.180,23180
980,825,2,30,15:01:09,22.908,22908
980,825,3,34,15:10:50,23.737,23737
981,830,1,3,14:08:20,39.888,39888
981,807,1,9,14:16:50,24.418,24418
981,825,1,11,14:19:43,24.384,24384
981,832,1,13,14:22:44,24.865,24865
981,839,1,16,14:26:42,24.432,24432
981,840,1,17,14:28:09,26.131,26131
981,830,2,27,14:43:27,24.173,24173
981,4,1,30,14:47:38,24.442,24442
981,1,1,32,14:49:05,23.725,23725
981,815,1,32,14:49:55,25.377,25377
981,822,1,33,14:50:35,23.728,23728
981,817,1,37,14:56:51,23.951,23951
982,1,1,1,20:06:27,30.442,30442
982,817,1,1,20:06:29,30.737,30737
982,807,1,1,20:06:30,31.032,31032
982,815,1,1,20:06:31,30.709,30709
982,822,1,1,20:06:33,30.444,30444
982,839,1,1,20:06:36,31.793,31793
982,832,1,1,20:06:37,32.689,32689
982,825,1,1,20:06:39,32.701,32701
982,4,1,1,20:06:42,36.900,36900
982,840,1,1,20:06:43,37.403,37403
982,1,2,2,20:09:49,24.368,24368
982,817,2,2,20:09:51,24.402,24402
982,807,2,2,20:09:52,25.093,25093
982,815,2,2,20:09:53,25.315,25315
982,822,2,2,20:09:55,25.367,25367
982,839,2,2,20:09:59,26.532,26532
982,832,2,2,20:10:00,27.452,27452
982,825,2,2,20:10:02,26.903,26903
982,4,2,2,20:10:05,29.306,29306
982,840,2,2,20:10:07,29.294,29294
982,1,3,3,20:13:00,24.337,24337
982,817,3,3,20:13:01,24.362,24362
982,807,3,3,20:13:03,24.964,24964
982,815,3,3,20:13:04,25.288,25288
982,822,3,3,20:13:05,25.432,25432
982,839,3,3,20:13:09,24.664,24664
982,832,3,3,20:13:10,25.356,25356
982,825,3,3,20:13:11,25.509,25509
982,4,3,3,20:13:15,25.626,25626
982,840,3,3,20:13:16,25.584,25584
982,817,4,11,20:30:55,29.658,29658
982,815,4,11,20:31:20,30.128,30128
982,839,4,11,20:31:38,31.336,31336
982,825,4,11,20:31:52,30.132,30132
982,807,4,12,20:33:56,30.725,30725
982,825,5,24,21:01:10,30.504,30504
982,840,4,26,21:05:07,29.412,29412
982,832,4,27,21:06:44,30.093,30093
982,839,5,27,21:07:19,29.173,29173
982,817,5,28,21:08:22,29.118,29118
982,822,4,28,21:08:39,29.089,29089
982,807,5,28,21:08:46,30.005,30005
982,815,5,28,21:08:49,29.186,29186
982,1,4,29,21:10:11,28.466,28466
982,807,6,38,21:28:16,1:08.357,68357
982,839,6,38,21:29:07,29.134,29134
982,825,6,38,21:29:17,29.379,29379
983,839,1,2,15:06:57,24.456,24456
983,807,1,9,15:18:36,24.872,24872
983,825,1,10,15:20:13,23.766,23766
983,840,1,12,15:23:27,24.109,24109
983,842,1,12,15:23:37,25.044,25044
983,1,1,26,15:45:40,23.489,23489
983,4,1,26,15:46:31,25.798,25798
983,830,1,27,15:47:09,23.652,23652
983,822,1,28,15:49:19,23.676,23676
983,817,1,29,15:50:36,24.199,24199
983,815,1,30,15:52:42,24.314,24314
983,807,2,50,16:26:10,25.714,25714
984,840,1,4,14:11:34,23.475,23475
984,825,1,19,14:36:33,23.065,23065
984,839,1,20,14:37:56,24.078,24078
984,830,1,21,14:39:13,22.620,22620
984,815,1,21,14:39:37,23.634,23634
984,1,1,22,14:40:43,22.724,22724
984,842,1,22,14:41:29,23.344,23344
984,817,1,25,14:45:43,23.796,23796
984,4,1,25,14:46:28,24.636,24636
984,822,1,30,14:53:46,22.876,22876
984,840,2,35,15:02:52,22.736,22736
984,807,1,38,15:07:08,23.199,23199
984,842,2,39,15:09:07,24.413,24413
985,825,1,1,14:05:31,25.112,25112
985,840,1,10,14:21:03,24.949,24949
985,817,1,12,14:23:58,23.604,23604
985,815,1,12,14:24:19,24.326,24326
985,839,1,14,14:27:34,24.502,24502
985,4,1,14,14:27:37,23.796,23796
985,822,1,18,14:34:03,23.459,23459
985,1,1,19,14:35:36,23.402,23402
985,832,1,19,14:36:13,24.525,24525
985,830,1,24,14:44:17,24.325,24325
985,840,2,36,15:05:47,24.497,24497
985,830,2,37,15:06:06,23.423,23423
985,825,2,49,15:28:07,25.268,25268
985,822,2,52,15:31:05,23.254,23254
986,1,1,1,13:04:57,29.283,29283
986,832,1,2,13:06:13,22.852,22852
986,815,1,18,13:27:58,22.903,22903
986,807,1,19,13:29:17,22.587,22587
986,839,1,20,13:30:35,22.665,22665
986,825,1,31,13:46:09,22.507,22507
986,830,1,32,13:46:33,22.570,22570
986,842,1,31,13:46:43,22.709,22709
986,822,1,32,13:46:46,21.758,21758
986,1,2,31,13:46:57,23.315,23315
986,832,2,31,13:47:07,23.035,23035
986,840,1,32,13:47:37,21.825,21825
986,4,1,32,13:48:13,22.655,22655
986,815,2,50,14:12:39,22.528,22528
987,822,1,1,14:04:43,18.717,18717
987,830,1,1,14:04:47,18.827,18827
987,4,1,1,14:04:49,18.487,18487
987,815,1,1,14:04:51,18.417,18417
987,807,1,1,14:04:52,18.927,18927
987,832,1,1,14:04:54,19.208,19208
987,842,1,1,14:04:55,19.430,19430
987,840,1,1,14:05:00,20.146,20146
987,1,1,1,14:05:05,19.377,19377
987,817,1,1,14:05:06,25.946,25946
987,822,2,2,14:07:03,17.827,17827
987,830,2,2,14:07:06,17.913,17913
987,4,2,2,14:07:08,17.770,17770
987,815,2,2,14:07:10,17.959,17959
987,807,2,2,14:07:11,18.549,18549
987,832,2,2,14:07:13,18.604,18604
987,842,2,2,14:07:14,18.855,18855
987,840,2,2,14:07:18,19.270,19270
987,1,2,2,14:07:19,19.237,19237
987,817,2,2,14:07:23,17.929,17929
987,822,3,3,14:09:15,17.784,17784
987,830,3,3,14:09:17,18.017,18017
987,4,3,3,14:09:19,17.716,17716
987,815,3,3,14:09:21,17.822,17822
987,807,3,3,14:09:23,18.052,18052
987,832,3,3,14:09:25,18.347,18347
987,842,3,3,14:09:26,18.207,18207
987,840,3,3,14:09:31,17.925,17925
987,1,3,3,14:09:32,18.725,18725
987,817,3,3,14:09:35,18.129,18129
987,822,4,27,14:40:23,23.064,23064
987,830,4,28,14:41:48,23.180,23180
987,4,4,28,14:42:03,23.342,23342
987,840,4,28,14:42:27,22.486,22486
987,807,4,30,14:44:43,24.054,24054
987,832,4,31,14:46:03,23.550,23550
987,815,4,35,14:50:51,23.275,23275
987,1,4,43,15:00:16,23.121,23121
987,817,4,43,15:00:36,23.484,23484
987,842,4,44,15:02:35,23.748,23748
987,830,5,62,15:23:42,22.644,22644
987,840,5,67,15:32:18,24.756,24756
988,840,1,11,17:23:10,21.613,21613
988,830,1,14,17:27:48,21.269,21269
988,815,1,16,17:31:34,21.869,21869
988,807,1,17,17:33:10,29.724,29724
988,817,1,19,17:36:18,23.477,23477
988,822,1,21,17:39:31,21.478,21478
988,4,1,21,17:40:31,22.541,22541
988,825,1,22,17:42:42,21.875,21875
988,1,1,24,17:44:41,21.274,21274
988,840,2,29,17:55:13,21.543,21543
988,842,1,30,17:56:53,21.519,21519
988,839,1,31,17:57:47,21.865,21865
988,832,1,31,17:57:49,21.956,21956
988,840,3,35,18:06:11,21.908,21908
989,1,1,19,16:41:30,21.821,21821
989,844,1,20,16:44:03,22.242,22242
989,830,1,21,16:45:06,20.953,20953
989,825,1,22,16:46:31,21.983,21983
989,832,1,22,16:46:46,23.868,23868
989,839,1,23,16:48:25,21.854,21854
989,807,1,24,16:49:35,22.628,22628
989,815,1,24,16:49:51,22.327,22327
989,822,1,25,16:51:21,21.664,21664
989,840,1,25,16:51:46,25.504,25504
989,817,1,26,16:52:59,21.440,21440
989,4,1,26,16:53:09,22.573,22573
989,844,2,27,16:56:25,22.836,22836
989,840,2,29,16:59:57,21.397,21397
990,830,1,2,18:18:14,30.381,30381
990,844,1,3,18:19:24,25.563,25563
990,815,1,9,18:29:30,24.992,24992
990,840,1,10,18:31:12,33.612,33612
990,825,1,13,18:35:49,25.106,25106
990,4,1,14,18:37:30,24.993,24993
990,842,1,15,18:38:59,24.835,24835
990,807,1,15,18:39:05,24.454,24454
990,839,1,15,18:39:12,24.719,24719
990,832,1,16,18:40:52,25.768,25768
990,822,1,20,18:46:40,26.105,26105
990,1,1,26,18:56:29,24.302,24302
990,832,2,26,18:57:29,25.307,25307
990,825,2,27,18:58:45,24.629,24629
990,840,2,30,19:04:24,24.638,24638
990,815,2,32,19:07:17,24.677,24677
990,842,2,34,19:09:50,24.957,24957
990,844,2,34,19:10:46,25.139,25139
990,839,2,35,19:12:01,24.596,24596
990,807,2,39,19:18:06,24.382,24382
990,4,2,39,19:18:09,24.581,24581
991,839,1,11,14:32:18,23.281,23281
991,832,1,12,14:33:53,23.935,23935
991,815,1,12,14:34:05,22.856,22856
991,807,1,13,14:35:30,23.654,23654
991,830,1,17,14:41:50,22.715,22715
991,817,1,17,14:41:56,23.042,23042
991,1,1,18,14:43:33,22.464,22464
991,822,1,19,14:45:02,22.097,22097
991,842,1,20,14:47:48,23.950,23950
991,844,1,21,14:49:28,23.392,23392
991,840,1,23,14:52:34,22.661,22661
991,825,1,24,14:53:57,22.973,22973
991,4,1,29,15:02:24,24.110,24110
991,830,2,31,15:05:06,22.596,22596
991,817,2,31,15:05:15,22.691,22691
991,807,2,31,15:06:04,23.297,23297
991,832,2,31,15:06:18,23.117,23117
991,839,2,31,15:06:24,22.637,22637
991,842,2,31,15:07:01,34.650,34650
991,815,2,32,15:08:44,22.334,22334
992,4,1,1,16:16:58,56.710,56710
992,825,1,1,16:17:11,35.608,35608
992,815,1,2,16:19:26,28.109,28109
992,842,1,12,16:40:48,20.782,20782
992,832,1,15,16:46:02,21.516,21516
992,1,1,22,16:58:07,20.377,20377
992,840,1,23,17:00:38,19.737,19737
992,844,1,24,17:02:20,21.058,21058
992,817,1,37,17:25:09,19.925,19925
992,830,1,38,17:26:56,19.765,19765
992,822,1,40,17:30:08,20.192,20192
992,825,2,39,17:30:36,21.778,21778
992,1,2,40,17:30:37,21.329,21329
992,842,2,39,17:30:54,21.287,21287
992,815,2,40,17:31:34,26.174,26174
992,832,2,40,17:31:48,20.967,20967
992,844,2,40,17:32:00,22.030,22030
992,840,2,40,17:32:03,21.236,21236
992,4,2,40,17:32:15,21.371,21371
993,822,1,19,15:44:12,23.213,23213
993,844,1,20,15:46:09,21.995,21995
993,840,1,20,15:46:18,21.351,21351
993,4,1,21,15:47:34,21.721,21721
993,1,1,25,15:52:11,22.085,22085
993,832,1,25,15:53:03,22.409,22409
993,815,1,26,15:54:45,22.438,22438
993,839,1,29,15:58:45,47.910,47910
993,825,1,32,16:02:35,22.917,22917
993,817,1,33,16:03:28,21.618,21618
993,830,1,34,16:04:41,21.740,21740
993,815,2,40,16:14:56,22.242,22242
994,840,1,9,15:25:39,33.887,33887
994,1,1,12,15:28:19,23.739,23739
994,844,1,14,15:31:32,23.870,23870
994,832,1,16,15:34:04,24.874,24874
994,817,1,17,15:34:32,24.542,24542
994,822,1,17,15:35:01,24.020,24020
994,825,1,17,15:35:35,24.237,24237
994,4,1,19,15:37:54,24.241,24241
994,815,1,21,15:40:40,29.379,29379
994,839,1,23,15:43:06,24.663,24663
994,840,2,34,15:59:55,31.104,31104
994,842,1,37,16:01:40,24.296,24296
994,830,1,47,16:15:05,24.111,24111
994,807,1,50,16:18:53,25.213,25213
994,840,3,59,16:33:18,24.852,24852
995,815,1,9,14:27:34,24.086,24086
995,839,1,11,14:29:59,25.353,25353
995,807,1,13,14:32:32,24.521,24521
995,832,1,14,14:33:51,24.416,24416
995,830,1,16,14:36:13,23.137,23137
995,1,1,16,14:36:16,23.335,23335
995,817,1,17,14:37:31,23.279,23279
995,4,1,18,14:39:10,23.099,23099
995,844,1,19,14:40:26,23.666,23666
995,825,1,22,14:44:21,24.008,24008
995,842,1,23,14:45:36,24.107,24107
995,822,1,36,15:01:20,23.775,23775
995,815,2,44,15:12:48,23.718,23718
996,840,1,1,16:15:46,26.576,26576
996,4,1,1,16:15:56,25.789,25789
996,822,1,1,16:16:38,27.955,27955
996,830,1,25,16:57:59,24.395,24395
996,832,1,26,17:00:15,25.423,25423
996,817,1,28,17:02:52,24.309,24309
996,825,1,28,17:03:31,25.419,25419
996,844,1,31,17:08:35,25.026,25026
996,1,1,33,17:10:41,24.310,24310
996,807,1,37,17:18:16,25.016,25016
996,822,2,39,17:21:22,30.666,30666
996,4,2,46,17:33:42,24.788,24788
997,830,1,15,15:30:26,21.214,21214
997,817,1,15,15:30:32,21.950,21950
997,839,1,15,15:30:54,22.527,22527
997,832,1,15,15:30:57,23.257,23257
997,840,1,15,15:31:03,22.181,22181
997,842,1,15,15:31:09,22.011,22011
997,844,1,15,15:31:12,21.364,21364
997,4,1,15,15:31:16,21.588,21588
997,1,1,25,15:42:08,21.245,21245
997,815,1,27,15:45:05,22.863,22863
997,825,1,28,15:46:11,22.138,22138
997,832,2,34,15:53:34,26.335,26335
997,817,2,38,15:57:21,21.259,21259
997,1,2,52,16:13:20,20.980,20980
997,840,2,65,16:30:07,22.299,22299
998,4,1,13,14:34:09,28.669,28669
998,815,1,13,14:34:17,28.651,28651
998,830,1,17,14:39:53,28.458,28458
998,832,1,17,14:40:28,29.074,29074
998,817,1,18,14:41:31,28.194,28194
998,844,1,18,14:41:58,27.865,27865
998,839,1,19,14:43:35,29.410,29410
998,807,1,20,14:45:06,28.719,28719
998,842,1,20,14:45:19,28.676,28676
998,822,1,21,14:46:03,27.894,27894
998,1,1,25,14:52:37,28.982,28982
998,825,1,25,14:53:08,28.450,28450
998,817,2,30,15:00:29,28.001,28001
998,840,1,30,15:01:51,27.774,27774
998,4,2,32,15:04:42,28.085,28085
998,832,2,32,15:04:46,28.078,28078
998,842,2,32,15:04:49,29.766,29766
998,815,2,32,15:04:53,28.836,28836
998,830,2,33,15:05:35,28.000,28000
999,807,1,18,15:37:14,19.584,19584
999,825,1,20,15:39:50,19.818,19818
999,832,1,20,15:40:01,20.160,20160
999,844,1,20,15:40:04,19.267,19267
999,815,1,22,15:42:34,25.130,25130
999,839,1,25,15:46:55,19.570,19570
999,840,1,27,15:49:46,19.476,19476
999,822,1,28,15:49:51,19.188,19188
999,830,1,29,15:51:16,19.742,19742
999,4,1,31,15:54:51,18.956,18956
